2025-11-29 12:12:45.079 [background-preinit] INFO  org.hibernate.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.2.Final
2025-11-29 13:21:23.557 [SpringApplicationShutdownHook] INFO  org.quartz.core.QuartzScheduler - Scheduler quartzScheduler_$_NON_CLUSTERED paused.
2025-11-29 13:21:23.557 [SpringApplicationShutdownHook] INFO  org.quartz.core.QuartzScheduler - Scheduler quartzScheduler_$_NON_CLUSTERED shutdown complete.
2025-11-29 13:21:23.560 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2025-11-29 13:21:23.565 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
2025-11-29 13:21:23.570 [SpringApplicationShutdownHook] INFO  org.example.handler.AiWebSocketHandler - AI WebSocket连接已关闭，会话ID: 23776321-f014-fe2c-25ff-365d1a88281e, 状态: CloseStatus[code=1001, reason=The web application is stopping]
2025-11-29 13:21:23.572 [SpringApplicationShutdownHook] INFO  org.example.handler.OnlineUserWebSocketHandler - 有一连接关闭！当前在线人数为: 0，关闭状态: CloseStatus[code=1001, reason=The web application is stopping]
2025-11-29 13:21:25.142 [background-preinit] INFO  org.hibernate.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.2.Final
2025-11-29 13:21:25.175 [main] INFO  org.example.MyProjectBackendApplication - Starting MyProjectBackendApplication using Java 17.0.17 with PID 14248 (D:\javaWorkSpace\--LightplaceBlog--\my-project-backend\target\classes started by xiesonglin in D:\javaWorkSpace\--LightplaceBlog--)
2025-11-29 13:21:25.176 [main] INFO  org.example.MyProjectBackendApplication - No active profile set, falling back to 1 default profile: "default"
2025-11-29 13:21:25.817 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode
2025-11-29 13:21:25.818 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2025-11-29 13:21:25.839 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 10 ms. Found 0 Redis repository interfaces.
2025-11-29 13:21:26.629 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port 8080 (http)
2025-11-29 13:21:26.639 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2025-11-29 13:21:26.640 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2025-11-29 13:21:26.640 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.36]
2025-11-29 13:21:26.702 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2025-11-29 13:21:26.702 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1396 ms
2025-11-29 13:21:27.779 [main] INFO  o.s.s.c.a.a.c.InitializeUserDetailsBeanManagerConfigurer$InitializeUserDetailsManagerConfigurer - Global AuthenticationManager configured with UserDetailsService bean with name accountIServiceImpl
2025-11-29 13:21:28.309 [main] INFO  org.quartz.impl.StdSchedulerFactory - Using default implementation for ThreadExecutor
2025-11-29 13:21:28.318 [main] INFO  org.quartz.core.SchedulerSignalerImpl - Initialized Scheduler Signaller of type: class org.quartz.core.SchedulerSignalerImpl
2025-11-29 13:21:28.318 [main] INFO  org.quartz.core.QuartzScheduler - Quartz Scheduler v.2.3.2 created.
2025-11-29 13:21:28.319 [main] INFO  org.quartz.simpl.RAMJobStore - RAMJobStore initialized.
2025-11-29 13:21:28.320 [main] INFO  org.quartz.core.QuartzScheduler - Scheduler meta-data: Quartz Scheduler (v2.3.2) 'quartzScheduler' with instanceId 'NON_CLUSTERED'
  Scheduler class: 'org.quartz.core.QuartzScheduler' - running locally.
  NOT STARTED.
  Currently in standby mode.
  Number of jobs executed: 0
  Using thread pool 'org.quartz.simpl.SimpleThreadPool' - with 10 threads.
  Using job-store 'org.quartz.simpl.RAMJobStore' - which does not support persistence. and is not clustered.

2025-11-29 13:21:28.320 [main] INFO  org.quartz.impl.StdSchedulerFactory - Quartz scheduler 'quartzScheduler' initialized from an externally provided properties instance.
2025-11-29 13:21:28.320 [main] INFO  org.quartz.impl.StdSchedulerFactory - Quartz scheduler version: 2.3.2
2025-11-29 13:21:28.320 [main] INFO  org.quartz.core.QuartzScheduler - JobFactory set to: org.springframework.scheduling.quartz.SpringBeanJobFactory@3b60be3
2025-11-29 13:21:28.423 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2025-11-29 13:21:28.435 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port 8080 (http) with context path '/'
2025-11-29 13:21:28.437 [main] INFO  o.s.a.rabbit.connection.CachingConnectionFactory - Attempting to connect to: [localhost:5672]
2025-11-29 13:21:28.471 [main] INFO  o.s.a.rabbit.connection.CachingConnectionFactory - Created new connection: rabbitConnectionFactory#2cacd55e:0/SimpleConnection@3749c6ac [delegate=amqp://xiesonglin@127.0.0.1:5672/, localPort=62767]
2025-11-29 13:21:28.511 [main] INFO  o.s.scheduling.quartz.SchedulerFactoryBean - Starting Quartz Scheduler now
2025-11-29 13:21:28.511 [main] INFO  org.quartz.core.QuartzScheduler - Scheduler quartzScheduler_$_NON_CLUSTERED started.
2025-11-29 13:21:28.524 [main] INFO  org.example.MyProjectBackendApplication - Started MyProjectBackendApplication in 3.731 seconds (process running for 4.181)
2025-11-29 13:21:28.543 [http-nio-8080-exec-1] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2025-11-29 13:21:28.544 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2025-11-29 13:21:28.545 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 1 ms
2025-11-29 13:21:28.587 [http-nio-8080-exec-2] INFO  org.example.filter.RequestLogFilter - 请求URL: "/ws/online" (GET) | 远程IP地址: 0:0:0:0:0:0:0:1 │ 身份: 未验证 | 请求参数列表: {}
2025-11-29 13:21:28.722 [http-nio-8080-exec-2] INFO  org.example.filter.RequestLogFilter - 请求处理耗时: 139ms | 响应结果: 101 错误
2025-11-29 13:21:28.739 [http-nio-8080-exec-2] INFO  org.example.handler.OnlineUserWebSocketHandler - 有新连接加入！当前在线人数为: 1
2025-11-29 13:21:28.826 [http-nio-8080-exec-2] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2025-11-29 13:21:29.051 [http-nio-8080-exec-2] INFO  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@190bcaf0
2025-11-29 13:21:29.053 [http-nio-8080-exec-2] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2025-11-29 13:22:00.004 [scheduling-1] INFO  org.example.task.BaseInfoUpdateTask - 开始执行定时任务：更新网站基础信息
2025-11-29 13:22:00.034 [scheduling-1] INFO  org.example.task.BaseInfoUpdateTask - 更新基础信息成功：更新时间=2025-11-29T13:22:00.027504800，文章总数=3
2025-11-29 13:22:28.046 [http-nio-8080-exec-3] INFO  org.example.filter.RequestLogFilter - 请求URL: "/base-info/get-info" (OPTIONS) | 远程IP地址: 127.0.0.1 │ 身份: 未验证 | 请求参数列表: {}
2025-11-29 13:22:28.047 [http-nio-8080-exec-3] INFO  org.example.filter.RequestLogFilter - 请求处理耗时: 1ms | 响应结果: 
2025-11-29 13:22:28.061 [http-nio-8080-exec-4] INFO  org.example.filter.RequestLogFilter - 请求URL: "/base-info/get-info" (GET) | 远程IP地址: 127.0.0.1 │ 身份: 未验证 | 请求参数列表: {}
2025-11-29 13:22:28.108 [http-nio-8080-exec-4] INFO  org.example.filter.RequestLogFilter - 请求处理耗时: 47ms | 响应结果: {"code":200,"data":{"startRuntime":"2025-08-08T11:29:00","updateRuntime":"2025-11-29T13:22:00","totalVisits":380,"currentOnline":1,"totalArticles":3},"message":"请求成功"}
2025-11-29 13:23:00.000 [scheduling-1] INFO  org.example.task.BaseInfoUpdateTask - 开始执行定时任务：更新网站基础信息
2025-11-29 13:23:00.005 [scheduling-1] INFO  org.example.task.BaseInfoUpdateTask - 更新基础信息成功：更新时间=2025-11-29T13:23:00.002931600，文章总数=3
2025-11-29 13:23:27.986 [http-nio-8080-exec-5] INFO  org.example.filter.RequestLogFilter - 请求URL: "/base-info/get-info" (OPTIONS) | 远程IP地址: 127.0.0.1 │ 身份: 未验证 | 请求参数列表: {}
2025-11-29 13:23:27.987 [http-nio-8080-exec-5] INFO  org.example.filter.RequestLogFilter - 请求处理耗时: 1ms | 响应结果: 
2025-11-29 13:23:27.988 [http-nio-8080-exec-6] INFO  org.example.filter.RequestLogFilter - 请求URL: "/base-info/get-info" (GET) | 远程IP地址: 127.0.0.1 │ 身份: 未验证 | 请求参数列表: {}
2025-11-29 13:23:27.991 [http-nio-8080-exec-6] INFO  org.example.filter.RequestLogFilter - 请求处理耗时: 3ms | 响应结果: {"code":200,"data":{"startRuntime":"2025-08-08T11:29:00","updateRuntime":"2025-11-29T13:23:00","totalVisits":380,"currentOnline":1,"totalArticles":3},"message":"请求成功"}
2025-11-29 13:24:00.000 [scheduling-1] INFO  org.example.task.BaseInfoUpdateTask - 开始执行定时任务：更新网站基础信息
2025-11-29 13:24:00.006 [scheduling-1] INFO  org.example.task.BaseInfoUpdateTask - 更新基础信息成功：更新时间=2025-11-29T13:24:00.003927300，文章总数=3
2025-11-29 13:24:38.990 [http-nio-8080-exec-8] INFO  org.example.filter.RequestLogFilter - 请求URL: "/base-info/get-info" (OPTIONS) | 远程IP地址: 0:0:0:0:0:0:0:1 │ 身份: 未验证 | 请求参数列表: {}
2025-11-29 13:24:38.991 [http-nio-8080-exec-8] INFO  org.example.filter.RequestLogFilter - 请求处理耗时: 1ms | 响应结果: 
2025-11-29 13:24:38.992 [http-nio-8080-exec-9] INFO  org.example.filter.RequestLogFilter - 请求URL: "/base-info/get-info" (GET) | 远程IP地址: 0:0:0:0:0:0:0:1 │ 身份: 未验证 | 请求参数列表: {}
2025-11-29 13:24:38.995 [http-nio-8080-exec-9] INFO  org.example.filter.RequestLogFilter - 请求处理耗时: 3ms | 响应结果: {"code":200,"data":{"startRuntime":"2025-08-08T11:29:00","updateRuntime":"2025-11-29T13:24:00","totalVisits":380,"currentOnline":1,"totalArticles":3},"message":"请求成功"}
2025-11-29 13:24:58.659 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-2] INFO  o.s.a.r.listener.SimpleMessageListenerContainer - Waiting for workers to finish.
2025-11-29 13:24:58.659 [SpringApplicationShutdownHook] INFO  org.quartz.core.QuartzScheduler - Scheduler quartzScheduler_$_NON_CLUSTERED paused.
2025-11-29 13:24:59.626 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-2] INFO  o.s.a.r.listener.SimpleMessageListenerContainer - Successfully waited for workers to finish.
2025-11-29 13:24:59.626 [SpringApplicationShutdownHook] INFO  o.s.boot.web.embedded.tomcat.GracefulShutdown - Commencing graceful shutdown. Waiting for active requests to complete
2025-11-29 13:24:59.667 [tomcat-shutdown] INFO  o.s.boot.web.embedded.tomcat.GracefulShutdown - Graceful shutdown complete
2025-11-29 13:24:59.676 [SpringApplicationShutdownHook] INFO  o.s.scheduling.quartz.SchedulerFactoryBean - Shutting down Quartz Scheduler
2025-11-29 13:24:59.676 [SpringApplicationShutdownHook] INFO  org.quartz.core.QuartzScheduler - Scheduler quartzScheduler_$_NON_CLUSTERED shutting down.
2025-11-29 13:24:59.676 [SpringApplicationShutdownHook] INFO  org.quartz.core.QuartzScheduler - Scheduler quartzScheduler_$_NON_CLUSTERED paused.
2025-11-29 13:24:59.676 [SpringApplicationShutdownHook] INFO  org.quartz.core.QuartzScheduler - Scheduler quartzScheduler_$_NON_CLUSTERED shutdown complete.
2025-11-29 13:24:59.678 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2025-11-29 13:24:59.684 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
2025-11-29 13:24:59.691 [SpringApplicationShutdownHook] INFO  org.example.handler.OnlineUserWebSocketHandler - 有一连接关闭！当前在线人数为: 0，关闭状态: CloseStatus[code=1001, reason=The web application is stopping]
2025-11-29 13:25:01.240 [background-preinit] INFO  org.hibernate.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.2.Final
2025-11-29 13:25:01.269 [main] INFO  org.example.MyProjectBackendApplication - Starting MyProjectBackendApplication using Java 17.0.17 with PID 24764 (D:\javaWorkSpace\--LightplaceBlog--\my-project-backend\target\classes started by xiesonglin in D:\javaWorkSpace\--LightplaceBlog--)
2025-11-29 13:25:01.269 [main] INFO  org.example.MyProjectBackendApplication - No active profile set, falling back to 1 default profile: "default"
2025-11-29 13:25:01.938 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode
2025-11-29 13:25:01.940 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2025-11-29 13:25:01.961 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 11 ms. Found 0 Redis repository interfaces.
2025-11-29 13:25:02.387 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port 8080 (http)
2025-11-29 13:25:02.394 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2025-11-29 13:25:02.395 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2025-11-29 13:25:02.396 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.36]
2025-11-29 13:25:02.440 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2025-11-29 13:25:02.440 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1043 ms
2025-11-29 13:25:03.350 [main] INFO  o.s.s.c.a.a.c.InitializeUserDetailsBeanManagerConfigurer$InitializeUserDetailsManagerConfigurer - Global AuthenticationManager configured with UserDetailsService bean with name accountIServiceImpl
2025-11-29 13:25:03.762 [main] INFO  org.quartz.impl.StdSchedulerFactory - Using default implementation for ThreadExecutor
2025-11-29 13:25:03.769 [main] INFO  org.quartz.core.SchedulerSignalerImpl - Initialized Scheduler Signaller of type: class org.quartz.core.SchedulerSignalerImpl
2025-11-29 13:25:03.769 [main] INFO  org.quartz.core.QuartzScheduler - Quartz Scheduler v.2.3.2 created.
2025-11-29 13:25:03.770 [main] INFO  org.quartz.simpl.RAMJobStore - RAMJobStore initialized.
2025-11-29 13:25:03.770 [main] INFO  org.quartz.core.QuartzScheduler - Scheduler meta-data: Quartz Scheduler (v2.3.2) 'quartzScheduler' with instanceId 'NON_CLUSTERED'
  Scheduler class: 'org.quartz.core.QuartzScheduler' - running locally.
  NOT STARTED.
  Currently in standby mode.
  Number of jobs executed: 0
  Using thread pool 'org.quartz.simpl.SimpleThreadPool' - with 10 threads.
  Using job-store 'org.quartz.simpl.RAMJobStore' - which does not support persistence. and is not clustered.

2025-11-29 13:25:03.770 [main] INFO  org.quartz.impl.StdSchedulerFactory - Quartz scheduler 'quartzScheduler' initialized from an externally provided properties instance.
2025-11-29 13:25:03.770 [main] INFO  org.quartz.impl.StdSchedulerFactory - Quartz scheduler version: 2.3.2
2025-11-29 13:25:03.770 [main] INFO  org.quartz.core.QuartzScheduler - JobFactory set to: org.springframework.scheduling.quartz.SpringBeanJobFactory@23e1f610
2025-11-29 13:25:03.852 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2025-11-29 13:25:03.858 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port 8080 (http) with context path '/'
2025-11-29 13:25:03.861 [main] INFO  o.s.a.rabbit.connection.CachingConnectionFactory - Attempting to connect to: [localhost:5672]
2025-11-29 13:25:03.888 [main] INFO  o.s.a.rabbit.connection.CachingConnectionFactory - Created new connection: rabbitConnectionFactory#408f70ab:0/SimpleConnection@d03cdc7 [delegate=amqp://xiesonglin@127.0.0.1:5672/, localPort=55567]
2025-11-29 13:25:03.911 [main] INFO  o.s.scheduling.quartz.SchedulerFactoryBean - Starting Quartz Scheduler now
2025-11-29 13:25:03.911 [main] INFO  org.quartz.core.QuartzScheduler - Scheduler quartzScheduler_$_NON_CLUSTERED started.
2025-11-29 13:25:03.920 [main] INFO  org.example.MyProjectBackendApplication - Started MyProjectBackendApplication in 3.019 seconds (process running for 3.448)
2025-11-29 13:25:05.022 [http-nio-8080-exec-1] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2025-11-29 13:25:05.022 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2025-11-29 13:25:05.024 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 0 ms
2025-11-29 13:25:05.036 [http-nio-8080-exec-1] INFO  org.example.filter.RequestLogFilter - 请求URL: "/ws/online" (GET) | 远程IP地址: 0:0:0:0:0:0:0:1 │ 身份: 未验证 | 请求参数列表: {}
2025-11-29 13:25:05.123 [http-nio-8080-exec-1] INFO  org.example.filter.RequestLogFilter - 请求处理耗时: 89ms | 响应结果: 101 错误
2025-11-29 13:25:05.132 [http-nio-8080-exec-1] INFO  org.example.handler.OnlineUserWebSocketHandler - 有新连接加入！当前在线人数为: 1
2025-11-29 13:25:05.181 [http-nio-8080-exec-1] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2025-11-29 13:25:05.325 [http-nio-8080-exec-1] INFO  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@500806f0
